17633,20539,,1,PCZX-ERP160KF,0,0,,1206360,248508,,0,3,2014-08-27 14:40:39.000084,2014-08-27 14:40:39.000084,,,0
17687,20593,,1,PCZ-ZRP40SKF,0,0,,543240,117288,,0,3,2014-08-27 14:40:45.000138,2014-08-27 14:40:45.000138,,,0
17680,20586,,1,PCZ-ZRP160KLF,0,0,,1105920,238788,,0,3,2014-08-27 14:40:44.000131,2014-08-27 14:40:44.000131,,,0
17686,20592,,1,PCZ-ZRP40KLF,0,0,,546480,117936,,0,3,2014-08-27 14:40:45.000137,2014-08-27 14:40:45.000137,,,0
17636,20542,,1,PCZX-ERP224KLF,0,0,,1584360,326376,,0,3,2014-08-27 14:40:40.000087,2014-08-27 14:40:40.000087,,,0
17679,20585,,1,PCZ-ZRP160KF,0,0,,1102680,238140,,0,3,2014-08-27 14:40:44.00013,2014-08-27 14:40:44.00013,,,0
17640,20546,,1,PCZX-ERP80KF,0,0,,861840,177444,,0,3,2014-08-27 14:40:40.000091,2014-08-27 14:40:40.000091,,,0
22351,24975,,1,PDZX-ERP160GH,0,0,,1499040,308772,,0,13,2015-03-17 17:07:08.000378,2015-03-17 17:07:08.000378,,,0
17673,20579,,1,PCZX-ZRP80SKLF,0,0,,915840,197748,,0,3,2014-08-27 14:40:44.000124,2014-08-27 14:40:44.000124,,,0
17700,20606,,1,PCZ-ZRP56SKLF,0,0,,650160,140400,,0,3,2014-08-27 14:40:46.000151,2014-08-27 14:40:46.000151,,,0
17696,20602,,1,PCZ-ZRP50SKLF,0,0,,619920,133812,,0,3,2014-08-27 14:40:46.000147,2014-08-27 14:40:46.000147,,,0
17684,20590,,1,PCZ-ZRP280CF,0,0,,1940760,419148,,0,3,2014-08-27 14:40:45.000135,2014-08-27 14:40:45.000135,,,0
17639,20545,,1,PCZX-ERP280KLF,0,0,,1890000,389340,,0,3,2014-08-27 14:40:40.00009,2014-08-27 14:40:40.00009,,,0
17649,20555,,1,PCZX-HRP160KF,0,0,,1305720,561384,,0,3,2014-08-27 14:40:41.0001,2014-08-27 14:40:41.0001,,,0
17692,20598,,1,PCZ-ZRP45SKLF,0,0,,586440,126576,,0,3,2014-08-27 14:40:46.000143,2014-08-27 14:40:46.000143,,,0
17683,20589,,1,PCZ-ZRP280BF,0,0,,1925640,415908,,0,3,2014-08-27 14:40:45.000134,2014-08-27 14:40:45.000134,,,0
17643,20549,,1,PCZX-ERP80SKLF,0,0,,876960,180576,,0,3,2014-08-27 14:40:40.000094,2014-08-27 14:40:40.000094,,,0
17685,20591,,1,PCZ-ZRP40KF,0,0,,543240,117288,,0,3,2014-08-27 14:40:45.000136,2014-08-27 14:40:45.000136,,,0
17638,20544,,1,PCZX-ERP280KF,0,0,,1874880,386208,,0,3,2014-08-27 14:40:40.000089,2014-08-27 14:40:40.000089,,,0
17694,20600,,1,PCZ-ZRP50KLF,0,0,,619920,133812,,0,3,2014-08-27 14:40:46.000145,2014-08-27 14:40:46.000145,,,0
17690,20596,,1,PCZ-ZRP45KLF,0,0,,586440,126576,,0,3,2014-08-27 14:40:45.000141,2014-08-27 14:40:45.000141,,,0
17645,20551,,1,PCZX-HRP112KLF,0,0,,1059480,455544,,0,3,2014-08-27 14:40:41.000096,2014-08-27 14:40:41.000096,,,0
17697,20603,,1,PCZ-ZRP56KF,0,0,,646920,139644,,0,3,2014-08-27 14:40:46.000148,2014-08-27 14:40:46.000148,,,0
