id	title	description	link	price	brand	condition	image link	mpn	product type	availability
2221	AKRA05655JM｜東芝 業務用エアコン 冷房専用 壁掛形  2.3馬力 シングル 冷房専用 単相200V ワイヤード	東芝 冷房専用 壁掛形  2.3馬力 シングル	http://www.tokyo-aircon.net/products/AKRA05655JM.html	115999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra05655jm.jpg	AKRA05655JM	業務用エアコン > 壁掛形 > 2.3馬力	in stock
2222	AKRA06354JM｜東芝 業務用エアコン 冷房専用 壁掛形  2.5馬力 シングル 冷房専用 単相200V ワイヤード	東芝 冷房専用 壁掛形  2.5馬力 シングル	http://www.tokyo-aircon.net/products/AKRA06354JM.html	119999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra06354jm.jpg	AKRA06354JM	業務用エアコン > 壁掛形 > 2.5馬力	in stock
2223	AKRA04055M｜東芝 業務用エアコン 冷房専用 壁掛形  1.5馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  1.5馬力 シングル	http://www.tokyo-aircon.net/products/AKRA04055M.html	87409	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra04055m.jpg	AKRA04055M	業務用エアコン > 壁掛形 > 1.5馬力	in stock
2224	AKRA04555M｜東芝 業務用エアコン 冷房専用 壁掛形  1.8馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  1.8馬力 シングル	http://www.tokyo-aircon.net/products/AKRA04555M.html	95999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra04555m.jpg	AKRA04555M	業務用エアコン > 壁掛形 > 1.8馬力	in stock
2225	AKRA05055M｜東芝 業務用エアコン 冷房専用 壁掛形  2馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  2馬力 シングル	http://www.tokyo-aircon.net/products/AKRA05055M.html	109999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra05055m.jpg	AKRA05055M	業務用エアコン > 壁掛形 > 2馬力	in stock
2226	AKRA05655M｜東芝 業務用エアコン 冷房専用 壁掛形  2.3馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  2.3馬力 シングル	http://www.tokyo-aircon.net/products/AKRA05655M.html	115999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra05655m.jpg	AKRA05655M	業務用エアコン > 壁掛形 > 2.3馬力	in stock
2227	AKRA06354M｜東芝 業務用エアコン 冷房専用 壁掛形  2.5馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  2.5馬力 シングル	http://www.tokyo-aircon.net/products/AKRA06354M.html	119999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra06354m.jpg	AKRA06354M	業務用エアコン > 壁掛形 > 2.5馬力	in stock
2228	AKRA08054M｜東芝 業務用エアコン 冷房専用 壁掛形  3馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  3馬力 シングル	http://www.tokyo-aircon.net/products/AKRA08054M.html	128999	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akra08054m.jpg	AKRA08054M	業務用エアコン > 壁掛形 > 3馬力	in stock
2229	AKRB11255M｜東芝 業務用エアコン 冷房専用 壁掛形  4馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  4馬力 同時ツイン	http://www.tokyo-aircon.net/products/AKRB11255M.html	178500	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akrb11255m.jpg	AKRB11255M	業務用エアコン > 壁掛形 > 4馬力	in stock
2230	AKRB14055M｜東芝 業務用エアコン 冷房専用 壁掛形  5馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  5馬力 同時ツイン	http://www.tokyo-aircon.net/products/AKRB14055M.html	195720	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akrb14055m.jpg	AKRB14055M	業務用エアコン > 壁掛形 > 5馬力	in stock
2231	AKRB16055M｜東芝 業務用エアコン 冷房専用 壁掛形  6馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 壁掛形  6馬力 同時ツイン	http://www.tokyo-aircon.net/products/AKRB16055M.html	205800	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/akrb16055m.jpg	AKRB16055M	業務用エアコン > 壁掛形 > 6馬力	in stock
2232	AFRA05055JB2｜東芝 業務用エアコン 冷房専用 床置スタンド形  2馬力 シングル 冷房専用 単相200V 	東芝 冷房専用 床置スタンド形  2馬力 シングル	http://www.tokyo-aircon.net/products/AFRA05055JB2.html	108045	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra05055jb2.jpg	AFRA05055JB2	業務用エアコン > 床置形 > 2馬力	in stock
2233	AFRA05655JB2｜東芝 業務用エアコン 冷房専用 床置スタンド形  2.3馬力 シングル 冷房専用 単相200V 	東芝 冷房専用 床置スタンド形  2.3馬力 シングル	http://www.tokyo-aircon.net/products/AFRA05655JB2.html	112665	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra05655jb2.jpg	AFRA05655JB2	業務用エアコン > 床置形 > 2.3馬力	in stock
2234	AFRA06354JB2｜東芝 業務用エアコン 冷房専用 床置スタンド形  2.5馬力 シングル 冷房専用 単相200V 	東芝 冷房専用 床置スタンド形  2.5馬力 シングル	http://www.tokyo-aircon.net/products/AFRA06354JB2.html	118020	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra06354jb2.jpg	AFRA06354JB2	業務用エアコン > 床置形 > 2.5馬力	in stock
2235	AFRA05055B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  2馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  2馬力 シングル	http://www.tokyo-aircon.net/products/AFRA05055B2.html	108045	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra05055b2.jpg	AFRA05055B2	業務用エアコン > 床置形 > 2馬力	in stock
2236	AFRA05655B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  2.3馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  2.3馬力 シングル	http://www.tokyo-aircon.net/products/AFRA05655B2.html	112665	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra05655b2.jpg	AFRA05655B2	業務用エアコン > 床置形 > 2.3馬力	in stock
2237	AFRA06354B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  2.5馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  2.5馬力 シングル	http://www.tokyo-aircon.net/products/AFRA06354B2.html	118020	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra06354b2.jpg	AFRA06354B2	業務用エアコン > 床置形 > 2.5馬力	in stock
2238	AFRA08054B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  3馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  3馬力 シングル	http://www.tokyo-aircon.net/products/AFRA08054B2.html	127050	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra08054b2.jpg	AFRA08054B2	業務用エアコン > 床置形 > 3馬力	in stock
2239	AFRA11255B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  4馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  4馬力 シングル	http://www.tokyo-aircon.net/products/AFRA11255B2.html	144060	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra11255b2.jpg	AFRA11255B2	業務用エアコン > 床置形 > 4馬力	in stock
2240	AFRA14055B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  5馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  5馬力 シングル	http://www.tokyo-aircon.net/products/AFRA14055B2.html	165900	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra14055b2.jpg	AFRA14055B2	業務用エアコン > 床置形 > 5馬力	in stock
2241	AFRA16055B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  6馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  6馬力 シングル	http://www.tokyo-aircon.net/products/AFRA16055B2.html	179235	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra16055b2.jpg	AFRA16055B2	業務用エアコン > 床置形 > 6馬力	in stock
2242	AFRA22455B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  8馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  8馬力 シングル	http://www.tokyo-aircon.net/products/AFRA22455B2.html	248430	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra22455b2.jpg	AFRA22455B2	業務用エアコン > 床置形 > 8馬力	in stock
2243	AFRA28055B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  10馬力 シングル 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  10馬力 シングル	http://www.tokyo-aircon.net/products/AFRA28055B2.html	315630	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afra28055b2.jpg	AFRA28055B2	業務用エアコン > 床置形 > 10馬力	in stock
2244	AFRB11255B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  4馬力 同時ツイン 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  4馬力 同時ツイン	http://www.tokyo-aircon.net/products/AFRB11255B2.html	191625	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afrb11255b2.jpg	AFRB11255B2	業務用エアコン > 床置形 > 4馬力	in stock
2245	AFRB16055B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  6馬力 同時ツイン 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  6馬力 同時ツイン	http://www.tokyo-aircon.net/products/AFRB16055B2.html	223965	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afrb16055b2.jpg	AFRB16055B2	業務用エアコン > 床置形 > 6馬力	in stock
2246	AFRB22455B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  8馬力 同時ツイン 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  8馬力 同時ツイン	http://www.tokyo-aircon.net/products/AFRB22455B2.html	271845	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afrb22455b2.jpg	AFRB22455B2	業務用エアコン > 床置形 > 8馬力	in stock
2247	AFRB28055B2｜東芝 業務用エアコン 冷房専用 床置スタンド形  10馬力 同時ツイン 冷房専用 三相200V 	東芝 冷房専用 床置スタンド形  10馬力 同時ツイン	http://www.tokyo-aircon.net/products/AFRB28055B2.html	317415	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/afrb28055b2.jpg	AFRB28055B2	業務用エアコン > 床置形 > 10馬力	in stock
2248	APRA08054A｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  3馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  3馬力 シングル	http://www.tokyo-aircon.net/products/APRA08054A.html	141960	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/apra08054a.jpg	APRA08054A	業務用エアコン > 厨房用 > 3馬力	in stock
2249	APRA14055A｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  5馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  5馬力 シングル	http://www.tokyo-aircon.net/products/APRA14055A.html	186480	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/apra14055a.jpg	APRA14055A	業務用エアコン > 厨房用 > 5馬力	in stock
2250	APRB16055A｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  6馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  6馬力 同時ツイン	http://www.tokyo-aircon.net/products/APRB16055A.html	249480	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/aprb16055a.jpg	APRB16055A	業務用エアコン > 厨房用 > 6馬力	in stock
2251	APRB28055A｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  10馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  10馬力 同時ツイン	http://www.tokyo-aircon.net/products/APRB28055A.html	354165	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/aprb28055a.jpg	APRB28055A	業務用エアコン > 厨房用 > 10馬力	in stock
2252	APRA08054M｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  3馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  3馬力 シングル	http://www.tokyo-aircon.net/products/APRA08054M.html	143010	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/apra08054m.jpg	APRA08054M	業務用エアコン > 厨房用 > 3馬力	in stock
2253	APRA14055M｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  5馬力 シングル 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  5馬力 シングル	http://www.tokyo-aircon.net/products/APRA14055M.html	187530	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/apra14055m.jpg	APRA14055M	業務用エアコン > 厨房用 > 5馬力	in stock
2254	APRB16055M｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  6馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  6馬力 同時ツイン	http://www.tokyo-aircon.net/products/APRB16055M.html	250530	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/aprb16055m.jpg	APRB16055M	業務用エアコン > 厨房用 > 6馬力	in stock
2255	APRB28055M｜東芝 業務用エアコン 冷房専用 厨房用天井吊形  10馬力 同時ツイン 冷房専用 三相200V ワイヤード	東芝 冷房専用 厨房用天井吊形  10馬力 同時ツイン	http://www.tokyo-aircon.net/products/APRB28055M.html	355215	東芝	new	http://www.tokyo-aircon.net/upload/save_image/toshiba/201205/aprb28055m.jpg	APRB28055M	業務用エアコン > 厨房用 > 10馬力	in stock
2256	PLZ-ZRP40SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 1.5馬力 シングル 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  1.5馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP40SBFCD.html	183963	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp40sbfcd.jpg	PLZ-ZRP40SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 1.5馬力	in stock
2257	PLZ-ZRP40BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 1.5馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  1.5馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP40BFCD.html	183963	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp40bfcd.jpg	PLZ-ZRP40BFCD	業務用エアコン > 天井埋込カセット形4方向 > 1.5馬力	in stock
2258	PLZ-ZRP45SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 1.8馬力 シングル 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  1.8馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP45SBFCD.html	195643	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp45sbfcd.jpg	PLZ-ZRP45SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 1.8馬力	in stock
2259	PLZ-ZRP45BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 1.8馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  1.8馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP45BFCD.html	195643	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp45bfcd.jpg	PLZ-ZRP45BFCD	業務用エアコン > 天井埋込カセット形4方向 > 1.8馬力	in stock
2260	PLZ-ZRP50SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 2馬力 シングル 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  2馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP50SBFCD.html	205701	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp50sbfcd.jpg	PLZ-ZRP50SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 2馬力	in stock
2261	PLZ-ZRP50BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 2馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  2馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP50BFCD.html	205701	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp50bfcd.jpg	PLZ-ZRP50BFCD	業務用エアコン > 天井埋込カセット形4方向 > 2馬力	in stock
2262	PLZ-ZRP56SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 2.3馬力 シングル 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  2.3馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP56SBFCD.html	215110	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp56sbfcd.jpg	PLZ-ZRP56SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 2.3馬力	in stock
2263	PLZ-ZRP56BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 2.3馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  2.3馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP56BFCD.html	215110	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp56bfcd.jpg	PLZ-ZRP56BFCD	業務用エアコン > 天井埋込カセット形4方向 > 2.3馬力	in stock
2264	PLZ-ZRP63SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 2.5馬力 シングル 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  2.5馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP63SBFCD.html	226141	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp63sbfcd.jpg	PLZ-ZRP63SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 2.5馬力	in stock
2265	PLZ-ZRP63BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 2.5馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  2.5馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP63BFCD.html	226141	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp63bfcd.jpg	PLZ-ZRP63BFCD	業務用エアコン > 天井埋込カセット形4方向 > 2.5馬力	in stock
2266	PLZ-ZRP80SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 3馬力 シングル 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  3馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP80SBFCD.html	240417	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp80sbfcd.jpg	PLZ-ZRP80SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 3馬力	in stock
2267	PLZ-ZRP80BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 3馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  3馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP80BFCD.html	240417	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp80bfcd.jpg	PLZ-ZRP80BFCD	業務用エアコン > 天井埋込カセット形4方向 > 3馬力	in stock
2268	PLZ-ZRP112BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 4馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  4馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP112BFCD.html	272862	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp112bfcd.jpg	PLZ-ZRP112BFCD	業務用エアコン > 天井埋込カセット形4方向 > 4馬力	in stock
2269	PLZ-ZRP140BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 5馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  5馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP140BFCD.html	314392	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp140bfcd.jpg	PLZ-ZRP140BFCD	業務用エアコン > 天井埋込カセット形4方向 > 5馬力	in stock
2270	PLZ-ZRP160BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 6馬力 シングル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  6馬力 シングル	http://www.tokyo-aircon.net/products/PLZ-ZRP160BFCD.html	339374	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plz-zrp160bfcd.jpg	PLZ-ZRP160BFCD	業務用エアコン > 天井埋込カセット形4方向 > 6馬力	in stock
2271	PLZX-ZRP80SBFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 3馬力 同時ツイン 超省エネ 単相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  3馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP80SBFCD.html	310905	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp80sbfcd.jpg	PLZX-ZRP80SBFCD	業務用エアコン > 天井埋込カセット形4方向 > 3馬力	in stock
2272	PLZX-ZRP80BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 3馬力 同時ツイン 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  3馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP80BFCD.html	310905	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp80bfcd.jpg	PLZX-ZRP80BFCD	業務用エアコン > 天井埋込カセット形4方向 > 3馬力	in stock
2273	PLZX-ZRP112BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 4馬力 同時ツイン 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  4馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP112BFCD.html	351855	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp112bfcd.jpg	PLZX-ZRP112BFCD	業務用エアコン > 天井埋込カセット形4方向 > 4馬力	in stock
2274	PLZX-ZRP140BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 5馬力 同時ツイン 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  5馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP140BFCD.html	383355	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp140bfcd.jpg	PLZX-ZRP140BFCD	業務用エアコン > 天井埋込カセット形4方向 > 5馬力	in stock
2275	PLZX-ZRP160BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 6馬力 同時ツイン 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  6馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP160BFCD.html	406980	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp160bfcd.jpg	PLZX-ZRP160BFCD	業務用エアコン > 天井埋込カセット形4方向 > 6馬力	in stock
2276	PLZX-ZRP224BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 8馬力 同時ツイン 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  8馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP224BFCD.html	508095	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp224bfcd.jpg	PLZX-ZRP224BFCD	業務用エアコン > 天井埋込カセット形4方向 > 8馬力	in stock
2277	PLZX-ZRP280BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 10馬力 同時ツイン 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  10馬力 同時ツイン	http://www.tokyo-aircon.net/products/PLZX-ZRP280BFCD.html	595980	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzx-zrp280bfcd.jpg	PLZX-ZRP280BFCD	業務用エアコン > 天井埋込カセット形4方向 > 10馬力	in stock
2278	PLZT-ZRP160BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 6馬力 同時トリプル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  6馬力 同時トリプル	http://www.tokyo-aircon.net/products/PLZT-ZRP160BFCD.html	492345	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzt-zrp160bfcd.jpg	PLZT-ZRP160BFCD	業務用エアコン > 天井埋込カセット形4方向 > 6馬力	in stock
2279	PLZT-ZRP224BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 8馬力 同時トリプル 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  8馬力 同時トリプル	http://www.tokyo-aircon.net/products/PLZT-ZRP224BFCD.html	590625	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzt-zrp224bfcd.jpg	PLZT-ZRP224BFCD	業務用エアコン > 天井埋込カセット形4方向 > 8馬力	in stock
2280	PLZD-ZRP224BFCD｜三菱電機 業務用エアコン スリムZR 天井カセット4方向  自動清掃 人感ムーブアイ 8馬力 同時フォー 超省エネ 三相200V ワイヤード	三菱電機 スリムZR 天井カセット4方向  8馬力 同時フォー	http://www.tokyo-aircon.net/products/PLZD-ZRP224BFCD.html	671895	三菱電機	new	http://www.tokyo-aircon.net/upload/save_image/mitsubishi/201205/plzd-zrp224bfcd.jpg	PLZD-ZRP224BFCD	業務用エアコン > 天井埋込カセット形4方向 > 8馬力	in stock
