商品ID,商品規格ID,親規格組合わせID,規格組合わせID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,購入制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
500666,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 フリービルトイン形 16畳程度 シングル,1,,"MBZ-505AS｜【三菱電機 ハウジングエアコン 霧ケ峰】 フリービルトイン形 16畳程度 シングル 単相200V 室内・室外選択 ワイヤレス｜販売価格:597,240｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 16畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス,MBZ-505AS,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mbz-505as.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>フリービルトイン形 16畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mbz-505as.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mubz-505as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MBZ-505AS-IN x 1<br />室外機：MUBZ-505AS x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MBZ-505AS,,1,,597240,597240,,0,,,,,,,,,,,,,,,,,"200145,210130",
500667,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 6畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-225BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 6畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:140,400｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 6畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-225BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-225bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 6畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-225bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-225BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-225BXAS-W-IN,,1,,140400,140400,,0,,,,,,,,,,,,,,,,,"200152,210333",
500668,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 8畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-255BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 8畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:145,800｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 8畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-255BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-255bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 8畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-255bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-255BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-255BXAS-W-IN,,1,,145800,145800,,0,,,,,,,,,,,,,,,,,"200152,210334",
500669,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 10畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-285BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 10畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:156,600｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-285BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-285bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-285bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-285BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-285BXAS-W-IN,,1,,156600,156600,,0,,,,,,,,,,,,,,,,,"200152,210335",
500670,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 12畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-365BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 12畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:178,200｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-365BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-365bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-365bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-365BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-365BXAS-W-IN,,1,,178200,178200,,0,,,,,,,,,,,,,,,,,"200152,210336",
500671,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 14畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-405BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 14畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:189,000｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-405BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-405bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-405bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-405BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-405BXAS-W-IN,,1,,189000,189000,,0,,,,,,,,,,,,,,,,,"200152,210337",
500672,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 16畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-505BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 16畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:232,200｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-505BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-505bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-505bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-505BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-505BXAS-W-IN,,1,,232200,232200,,0,,,,,,,,,,,,,,,,,"200152,210340",
500673,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 18畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-565BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 18畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:253,800｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-565BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-565bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-565bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-565BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-565BXAS-W-IN,,1,,253800,253800,,0,,,,,,,,,,,,,,,,,"200152,210344",
500674,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 20畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-635BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 20畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:286,200｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-635BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-635bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-635bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-635BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-635BXAS-W-IN,,1,,286200,286200,,0,,,,,,,,,,,,,,,,,"200152,210346",
500675,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 23畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-715BXAS-W-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 23畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:307,800｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 23畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-715BXAS-W-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-715bxas-w-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 23畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-715bxas-w-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-715BXAS-W-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-715BXAS-W-IN,,1,,307800,307800,,0,,,,,,,,,,,,,,,,,"200152,210348",
500676,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 6畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-225BXAS-T-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 6畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:140,400｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 6畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-225BXAS-T-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-225bxas-t-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 6畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-225bxas-t-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-225BXAS-T-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-225BXAS-T-IN,,1,,140400,140400,,0,,,,,,,,,,,,,,,,,"200152,210333",
500677,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 8畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-255BXAS-T-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 8畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:145,800｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 8畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-255BXAS-T-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-255bxas-t-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 8畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-255bxas-t-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-255BXAS-T-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-255BXAS-T-IN,,1,,145800,145800,,0,,,,,,,,,,,,,,,,,"200152,210334",
500678,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 10畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-285BXAS-T-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 10畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:156,600｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-285BXAS-T-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-285bxas-t-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-285bxas-t-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-285BXAS-T-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-285BXAS-T-IN,,1,,156600,156600,,0,,,,,,,,,,,,,,,,,"200152,210335",
500679,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 壁掛形 12畳程度 システムマルチ 室内ユニット BXASシリーズ,1,,"MSZ-365BXAS-T-IN｜【三菱電機 ハウジングエアコン 霧ケ峰】 壁掛形 12畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ｜販売価格:178,200｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ,MSZ-365BXAS-T-IN,,,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/msz-365bxas-t-in.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>壁掛形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス BXASシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/msz-365bxas-t-in.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/bxas-rc.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：MSZ-365BXAS-T-IN x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,MSZ-365BXAS-T-IN,,1,,178200,178200,,0,,,,,,,,,,,,,,,,,"200152,210336",
